"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16"
"1274","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","��Ɋ_���ኼ_��_�_��_���μ��Ί�۾����䎝����܍_�_����,�_䍝۾⬍_��������","Tokyo--Japan","5/1/17","5/2/17",336,456,"408","456"
"1275","/rooms/9041487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku JR Station walk 10min!.","Tokyo--Japan","5/1/17","5/2/17",512,1072,"960","1080"
"1276","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,"512","576"
"1277","/rooms/11560563?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shimokita king bed room","Tokyo--Japan","5/1/17","5/2/17",592,744,"664","744"
"1278","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","�С�����_��Čɬ�С����������|�__�_���_�_����5���|��_���2�������_����","Tokyo--Japan","5/1/17","5/2/17",881,1401,"881","1401"
"1279","/rooms/11447489?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","13Luxury Double Shinjuku 3min pktwf","Tokyo--Japan","5/1/17","5/2/17",472,784,"472","784"
"1280","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50�_� 4 double beds 8ppl���Okubo�_��_Ɋ��/Shin-okubo�С�_��_Ɋ�����","Tokyo--Japan","5/1/17","5/2/17",1009,1882,"1017","1890"
"1281","/rooms/10296000?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya Star Location Next to Shibuya Scramble!","Tokyo--Japan","5/1/17","5/2/17",737,1081,"737","1081"
"1282","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,"144","160"
"1283","/rooms/7688270?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","83sq. 3BD Doraemon House 5 min from Shinjuku#D1","Tokyo--Japan","5/1/17","5/2/17",881,1738,"881","1738"
"1284","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,"576","896"
"1285","/rooms/12433927?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","DEEP IKEBUKURO -5min from Station and Free Wifi!","Tokyo--Japan","5/1/17","5/2/17",488,800,"448","752"
"1286","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,"296","872"
"1287","/rooms/9394623?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Tokyo Skytree Asakusa Disney Land","Tokyo--Japan","5/1/17","5/2/17",NA,952,"512","904"
"1288","/rooms/9356529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shopping is the convenient location","Tokyo--Japan","5/1/17","5/2/17",NA,336,"224","336"
"1289","/rooms/17245471?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Waking to SHINJYUKU, Gyoen!New furniture!FreeWifi!","Tokyo--Japan","5/1/17","5/2/17",368,952,"368","952"
"1290","/rooms/7950258?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Central Tokyo ���Near TokyoTower���","Tokyo--Japan","5/1/17","5/2/17",NA,1281,"665","1281"
"1291","/rooms/13410173?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[R031] Sale! ASAKUSA Sta. 5min walk! Stylish Apt","Tokyo--Japan","5/1/17","5/2/17",NA,705,"624","704"
"1292","/rooms/14381100?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 min to sta. Shinjuku Center. Shopping Area!!O5","Tokyo--Japan","5/1/17","5/2/17",NA,NA,"480","976"
"1293","/rooms/9416545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","5��� Shinjuku,15��� Shibuya,3��� apartment","Tokyo--Japan","5/1/17","5/2/17",376,832,"376","832"
"1294","/rooms/16113540?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#304 2min to Shinjuku 4min walk to Sinokubo Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",NA,464,"288","528"
"1295","/rooms/11424935?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku 2min train luxury and stylish taste room","Tokyo--Japan","5/1/17","5/2/17",160,752,"160","752"
"1296","/rooms/8542811?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Roppongi/Elegant Duplex 2beds WIFI","Tokyo--Japan","5/1/17","5/2/17",1025,1769,"1033","1777"
"1297","/rooms/10003133?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Tokyo 4min train->Shibuya $0WiFi&TV Shinjyuku 8mi","Tokyo--Japan","5/1/17","5/2/17",368,784,"368","784"
"1298","/rooms/17801166?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","HIGASHI SHINJUKU house Cozy Room 302","Tokyo--Japan","5/1/17","5/2/17",552,952,"552","952"
"1299","/rooms/9813360?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","1. 6min IIDABASHI Tokyo 3ppl WiFi! Central Tokyo!","Tokyo--Japan","5/1/17","5/2/17",584,1072,"592","1080"
"1300","/rooms/5623512?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2min Yoyogi St next SHINJUKU/provided free Wifi/05","Tokyo--Japan","5/1/17","5/2/17",1457,1921,"1457","1921"
"1301","/rooms/11777091?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Walk from ueno 8minutes��_��_ �_��_ՍӼ�__�Ǫ�_����8������ 504","Tokyo--Japan","5/1/17","5/2/17",NA,360,"256","360"
"1302","/rooms/17116452?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","New room/Center of Kabukicho/3 min from station","Tokyo--Japan","5/1/17","5/2/17",NA,1425,"793","1425"
"1303","/rooms/13092487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Calm&Comfy Japanese ""ZEN"" Room���1 sta. to Shinjuku���","Tokyo--Japan","5/1/17","5/2/17",384,760,"392","768"
"1304","/rooms/10195372?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",240,528,"240","528"
"1305","/rooms/10955775?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Free WIFIShinjuku 2min!Lovely 1BR / Samurai J8","Tokyo--Japan","5/1/17","5/2/17",665,1193,"665","1193"
"1306","/rooms/9176155?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Cozy&Calm!5Min2Shinjuku Sta Only","Tokyo--Japan","5/1/17","5/2/17",NA,NA,"568","1096"
"1307","/rooms/11381078?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","TokyoTower Hamamatsucho-Monorail /16mins to Haneda","Tokyo--Japan","5/1/17","5/2/17",584,944,"512","864"
"1308","/rooms/12857922?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2F 3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",296,592,"296","592"
"1309","/rooms/13980369?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Near Shinjuku!! Playful Pop Room with WiFi Tokyo!","Tokyo--Japan","5/1/17","5/2/17",552,1032,"552","1032"
"1310","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","��Ɋ_���ኼ_��_�_��_���μ��Ί�۾����䎝����܍_�_����,�_䍝۾⬍_��������","Tokyo--Japan","5/1/17","5/2/17",NA,456,"336","456"
"1311","/rooms/14334092?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Designer Apartment/HARAJUKU/very beautiful","Tokyo--Japan","5/1/17","5/2/17",NA,1193,"841","1193"
"1312","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",NA,576,"440","576"
"1313","/rooms/13257058?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[R020] Sale!8min Shinjuku Perfect for Shopping","Tokyo--Japan","5/1/17","5/2/17",761,857,"761","857"
"1314","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","�С�����_��Čɬ�С����������|�__�_���_�_����5���|��_���2�������_����","Tokyo--Japan","5/1/17","5/2/17",NA,1401,"881","1401"
"1315","/rooms/12903799?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","NewOpen! Near by Ueno Station!!!!","Tokyo--Japan","5/1/17","5/2/17",689,1177,"689","1177"
"1316","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50�_� 4 double beds 8ppl���Okubo�_��_Ɋ��/Shin-okubo�С�_��_Ɋ�����","Tokyo--Japan","5/1/17","5/2/17",1009,1882,"1017","1890"
"1317","/rooms/7208909?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Modern Apartment in center Shibuya","Tokyo--Japan","5/1/17","5/2/17",400,656,"408","664"
"1318","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,"144","160"
"1319","/rooms/11574363?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Look up and see the Toranomon Hills.","Tokyo--Japan","5/1/17","5/2/17",440,744,"440","744"
"1320","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,"576","896"
"1321","/rooms/16909608?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku 2min���Nishi Shinjuku 6min/Okubo 6min/F14","Tokyo--Japan","5/1/17","5/2/17",NA,880,"488","880"
"1322","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,"296","872"
"1323","/rooms/11252022?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3min SHINJUKU PERFECT Location Tokyo/FreeWifi/10","Tokyo--Japan","5/1/17","5/2/17",721,1145,"721","1145"
"1324","/rooms/9356529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shopping is the convenient location","Tokyo--Japan","5/1/17","5/2/17",224,336,"224","336"
"1325","/rooms/11980739?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","NEW!SuperbShinjukuView!2min2OkuboST","Tokyo--Japan","5/1/17","5/2/17",NA,1593,"945","1601"
"1326","/rooms/7950258?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Central Tokyo ���Near TokyoTower���","Tokyo--Japan","5/1/17","5/2/17",665,1281,"665","1281"
"1327","/rooms/15851322?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[NEW]TokyoSta10mins/Subway4mins/4PAX/FreeWiFi","Tokyo--Japan","5/1/17","5/2/17",NA,NA,"881","1321"
"1328","/rooms/14381100?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 min to sta. Shinjuku Center. Shopping Area!!O5","Tokyo--Japan","5/1/17","5/2/17",NA,976,"480","976"
"1329","/rooms/14595539?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","5min walk to Shinjuku St.�С�����ɉ�Ռ_վ_�5���!201","Tokyo--Japan","5/1/17","5/2/17",552,904,"552","904"
"1330","/rooms/16113540?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#304 2min to Shinjuku 4min walk to Sinokubo Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",NA,464,"288","528"
"1331","/rooms/4331042?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 mins walk from Ebisu St. Shibuya","Tokyo--Japan","5/1/17","5/2/17",NA,824,"496","824"
"1332","/rooms/8542811?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Roppongi/Elegant Duplex 2beds WIFI","Tokyo--Japan","5/1/17","5/2/17",NA,NA,"1033","1777"
"1333","/rooms/12261165?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","��_�ۤ���ӬFemale special use��Ԏ������_����,��ԋ�����Ջ���_","Tokyo--Japan","5/1/17","5/2/17",208,232,"208","232"
"1334","/rooms/17801166?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","HIGASHI SHINJUKU house Cozy Room 302","Tokyo--Japan","5/1/17","5/2/17",NA,952,"552","952"
"1335","/rooms/9776463?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","S502 Bright Midtown Studio, Akasaka, WIFI","Tokyo--Japan","5/1/17","5/2/17",NA,912,"536","912"
"1336","/rooms/5623512?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2min Yoyogi St next SHINJUKU/provided free Wifi/05","Tokyo--Japan","5/1/17","5/2/17",1457,1921,"1457","1921"
"1337","/rooms/13884858?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","near Shinjuku Akihabara! Enjoy Manga Music big apt","Tokyo--Japan","5/1/17","5/2/17",737,1738,"737","1738"
"1338","/rooms/17116452?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","New room/Center of Kabukicho/3 min from station","Tokyo--Japan","5/1/17","5/2/17",NA,1425,"793","1425"
"1339","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","��Ɋ_���ኼ_��_�_��_���μ��Ί�۾����䎝����܍_�_����,�_䍝۾⬍_��������","Tokyo--Japan","5/1/17","5/2/17",NA,NA,"336","456"
"1340","/rooms/10195372?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",NA,528,"240","528"
"1341","/rooms/10731212?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Super Spacious Central Shinjuku View Studio!","Tokyo--Japan","5/1/17","5/2/17",560,944,"560","944"
"1342","/rooms/9176155?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Cozy&Calm!5Min2Shinjuku Sta Only","Tokyo--Japan","5/1/17","5/2/17",568,1096,"568","1096"
"1343","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,"440","576"
"1344","/rooms/12857922?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2F 3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",296,592,"296","592"
"1345","/rooms/16274837?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinsen Sta 4min & Shibuya Hachiko 13min walk![06]","Tokyo--Japan","5/1/17","5/2/17",NA,1041,"640","1040"
"1346","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","��Ɋ_���ኼ_��_�_��_���μ��Ί�۾����䎝����܍_�_����,�_䍝۾⬍_��������","Tokyo--Japan","5/1/17","5/2/17",336,456,"336","456"
"1347","/rooms/9041487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku JR Station walk 10min!.","Tokyo--Japan","5/1/17","5/2/17",512,1072,"520","1080"
"1348","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","���(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,"440","576"
"1349","/rooms/13683609?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","10#3 mins to Okubo cozy and well-equipped room!","Tokyo--Japan","5/1/17","5/2/17",528,960,"528","960"
"1350","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","�С�����_��Čɬ�С����������|�__�_���_�_����5���|��_���2�������_����","Tokyo--Japan","5/1/17","5/2/17",881,1401,"881","1401"
"1351","/rooms/11447489?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","13Luxury Double Shinjuku 3min pktwf","Tokyo--Japan","5/1/17","5/2/17",472,784,"472","784"
"1352","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50�_� 4 double beds 8ppl���Okubo�_��_Ɋ��/Shin-okubo�С�_��_Ɋ�����","Tokyo--Japan","5/1/17","5/2/17",1009,1882,"1017","1890"
"1353","/rooms/5644671?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#4 Only 6mins to Shinjuku station, Cozy room!","Tokyo--Japan","5/1/17","5/2/17",416,800,"368","744"
"1354","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,"144","160"
"1355","/rooms/7688270?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","83sq. 3BD Doraemon House 5 min from Shinjuku#D1","Tokyo--Japan","5/1/17","5/2/17",881,1738,"881","1738"
"1356","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,"576","896"
"1357","/rooms/8677161?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","CozyStudio 7F���Ikebukuro 5min���Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",440,744,"424","728"
"1358","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,"296","872"
"1359","/rooms/9394623?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Tokyo Skytree Asakusa Disney Land","Tokyo--Japan","5/1/17","5/2/17",552,952,"512","904"
"1360","/rooms/9356529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shopping is the convenient location","Tokyo--Japan","5/1/17","5/2/17",224,336,"224","336"
"1361","/rooms/7107934?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Center of Tokyo/Near Tokyo sta and subway sta/WiFi","Tokyo--Japan","5/1/17","5/2/17",424,808,"424","808"
"1362","/rooms/7950258?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Central Tokyo ���Near TokyoTower���","Tokyo--Japan","5/1/17","5/2/17",665,1281,"665","1281"
"1363","/rooms/13410173?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[R031] Sale! ASAKUSA Sta. 5min walk! Stylish Apt","Tokyo--Japan","5/1/17","5/2/17",625,705,"624","704"
"1364","/rooms/14381100?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 min to sta. Shinjuku Center. Shopping Area!!O5","Tokyo--Japan","5/1/17","5/2/17",480,976,"480","976"
"1365","/rooms/11659513?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","A Male Only ShinjukuShared Wi-Fi!","Tokyo--Japan","5/1/17","5/2/17",88,96,"88","96"
"1366","/rooms/16113540?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#304 2min to Shinjuku 4min walk to Sinokubo Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",NA,464,"288","528"
"1367","/rooms/11424935?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku 2min train luxury and stylish taste room","Tokyo--Japan","5/1/17","5/2/17",160,752,"160","752"
